@relation WALMART_SALES_DATA-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R7-8

@attribute Unemployment numeric
@attribute CPI numeric
@attribute Fuel_Price numeric
@attribute Temperature numeric
@attribute Holiday_Flag numeric
@attribute Weekly_Sales numeric

@data
4.308,130.959226,3.483,77.41,0,2179360.94
4.308,130.889677,3.433,78.11,0,2245257.18
4.308,130.829533,3.372,80.94,0,2234190.93
4.308,130.7929,3.329,81.63,0,2197299.65
4.308,130.756267,3.257,84.23,0,2128362.92
4.077,130.719633,3.187,80.37,0,2224499.28
4.077,130.683,3.224,76.86,0,2100252.61
4.077,130.70129,3.263,79.14,0,2175563.69
4.077,130.719581,3.356,81.06,0,2048613.65
4.077,130.737871,3.374,83.86,0,2174514.13
4.077,130.756161,3.476,83.21,0,2193367.69
4.077,130.790968,3.552,81.41,0,2283540.3
4.077,130.838161,3.61,75.76,0,2125241.68
4.077,130.885355,3.646,76.47,0,2081181.35
4.077,130.932548,3.709,82.09,1,2125104.72
4.077,130.977667,3.706,68.2,0,2117854.6
4.077,131.010333,3.721,68.97,0,2119438.53
4.077,131.043,3.666,71.74,0,2027620.23
3.879,131.075667,3.62,63.07,0,2209835.43
3.879,131.108333,3.603,57.11,0,2133026.07
3.879,131.149968,3.61,64.46,0,2097266.85
3.879,131.193097,3.514,63.64,0,2149594.46
6.566,211.653972,2.572,39.7,0,317173.1
6.566,211.80047,2.548,39.81,1,311825.7
6.566,211.847128,2.514,41.14,0,303447.57
6.566,211.877147,2.561,46.7,0,270281.63
6.566,211.907165,2.625,48.89,0,288855.71
6.566,211.937184,2.667,58.5,0,297293.59
6.566,211.770897,2.72,55.46,0,281706.41
6.566,211.571892,2.732,52.47,0,273282.97
6.465,211.372888,2.719,63.18,0,331406
6.465,211.173883,2.77,65.19,0,328020.49
6.465,211.038853,2.808,65.3,0,306858.69
6.465,210.98912,2.795,65.13,0,288839.73
6.465,210.939388,2.78,67.53,0,298697.84
6.465,210.889656,2.835,71.53,0,333522.6
6.465,210.887277,2.854,74.79,0,296673.77
6.465,211.169023,2.826,75.2,0,301615.49
6.465,211.450769,2.759,79.81,0,310013.11
6.465,211.732515,2.705,79.54,0,337825.89
6.465,212.014261,2.668,80.7,0,296641.91
6.465,212.011977,2.637,83.91,0,313795.6
6.465,211.896082,2.653,83.72,0,295257.3
6.496,211.780186,2.669,81.25,0,305993.27
6.496,211.664291,2.642,81.14,0,291808.87
6.496,211.656112,2.623,83.98,0,280701.7
6.496,211.791557,2.608,83.66,0,274742.63
6.496,211.927001,2.64,82.46,0,268929.03
6.496,212.062445,2.627,86.1,0,303043.02
6.496,212.197889,2.692,87.41,0,286477.35
6.496,212.160898,2.664,87.71,0,287205.38
6.496,212.123908,2.619,87.05,0,288519.75
6.496,212.086918,2.577,84.06,0,323798
6.496,212.049927,2.565,79.86,1,306533.08
6.496,212.076935,2.582,82.28,0,282558.65
6.496,212.15194,2.624,78.53,0,293131.58
6.768,212.226946,2.603,71.1,0,283178.12
6.768,212.301952,2.633,64.99,0,290494.85
6.768,212.369187,2.72,68.11,0,280681.2
6.768,212.416993,2.725,70.96,0,284988.27
6.768,212.464799,2.716,70.58,0,278031.81
6.768,212.512605,2.689,58.88,0,325310.3
6.768,212.560411,2.728,62.37,0,301827.36
6.768,212.445487,2.771,52.52,0,297384.81
6.768,212.303441,2.735,66.15,1,488362.61
6.768,212.161395,2.708,51.31,0,344490.88
6.768,212.019349,2.843,48.27,0,352811.53
6.768,211.958081,2.869,51.61,0,367801.19
6.768,211.957398,2.886,55.01,0,466010.25
6.768,211.956714,2.943,49.79,1,298180.18
6.634,211.95603,2.976,48.3,0,286347.26
6.634,212.008514,2.983,37.74,0,260636.71
6.634,212.380001,3.016,45.41,0,275313.34
6.634,212.751488,3.01,44.5,0,279088.39
6.634,213.122975,2.989,41.67,0,329613.2
6.634,213.494463,3.022,38.25,1,311590.54
6.634,213.80683,3.045,58.83,0,356622.61
6.634,214.09555,3.065,63.35,0,294659.5
6.634,214.38427,3.288,60.35,0,329033.66
6.634,214.67299,3.459,55.74,0,293098.1
6.634,214.925734,3.488,64.31,0,312177.67
6.634,215.164087,3.473,70.71,0,294732.5
6.489,215.402441,3.524,61.5,0,314316.55
6.489,215.640794,3.622,69.64,0,307333.62
6.489,215.859267,3.743,72.02,0,307913.58
6.489,216.028041,3.807,74.34,0,328415.44
6.489,216.196814,3.81,74.75,0,307291.56
6.489,216.365588,3.906,66.27,0,322904.68
6.489,216.534361,3.899,77.38,0,290930.01
6.489,216.302385,3.907,71.37,0,299614.33
6.489,216.070408,3.786,80.14,0,297149.69
6.489,215.838432,3.699,83.81,0,329183.92
6.489,215.606456,3.648,83.61,0,304984.14
6.489,215.560463,3.637,86.84,0,304811.82
6.489,215.653958,3.594,84.76,0,302881.64
6.529,215.747454,3.524,85.81,0,327093.89
6.529,215.840949,3.48,86.64,0,310804.93
6.529,215.92507,3.575,88.64,0,283248.62
6.529,215.985753,3.651,86.97,0,292539.73
6.529,216.046436,3.682,89.42,0,275142.17
6.529,216.10712,3.684,91.07,0,317738.56
6.529,216.167803,3.638,90.16,0,289886.16
6.529,216.231186,3.554,89.35,0,303643.84
6.529,216.295018,3.523,89.18,0,310338.17
6.529,216.35885,3.533,90.38,0,315645.53
6.529,216.422682,3.546,79.04,1,321110.22
6.529,216.603308,3.526,83.55,0,278529.71
6.529,216.939661,3.467,78.01,0,291024.98
6.529,217.276013,3.355,81.16,0,292315.38
6.3,217.612365,3.285,71.64,0,309111.47
6.3,217.923746,3.274,72.36,0,286117.72
6.3,218.0853,3.353,66.9,0,306069.18
6.3,218.246854,3.372,69.27,0,307035.11
6.3,218.408408,3.332,56.71,0,353652.23
6.3,218.569962,3.297,60.71,0,311906.7
6.3,218.793912,3.308,64.33,0,307944.37
6.3,219.04282,3.236,61.93,1,507900.07
6.3,219.291729,3.172,51.14,0,376225.61
6.3,219.540637,3.158,44.12,0,367433.77
6.3,219.759627,3.159,54.42,0,379530.3
6.3,219.938725,3.112,50.33,0,458562.24
6.3,220.117823,3.129,45.62,1,349624.88
5.943,220.29692,3.157,50.21,0,312078.71
5.943,220.476019,3.261,48.86,0,291454.52
5.943,220.56941,3.268,54.65,0,287523.98
5.943,220.662802,3.29,54.63,0,295974.22
5.943,220.756194,3.36,57.35,0,333948
5.943,220.849586,3.409,48.57,1,349239.88
5.943,221.010634,3.51,48.25,0,356427.98
5.943,221.222424,3.555,57.75,0,312220.47
5.943,221.434215,3.63,60.66,0,359206.21
5.943,221.646005,3.669,57.69,0,347295.6
5.943,221.798971,3.734,63.55,0,339392.54
5.943,221.873506,3.787,64.44,0,321299.99
5.943,221.948041,3.845,67.76,0,331318.73
5.801,222.022576,3.891,70.4,0,402985.7
5.801,222.097111,3.891,70.56,0,351832.03
5.801,222.151231,3.877,67.33,0,330063.06
5.801,222.205352,3.814,68.96,0,324839.74
5.801,222.259472,3.749,77.1,0,360932.69
5.801,222.313593,3.688,73.45,0,333870.52
5.801,222.330443,3.63,70.45,0,336189.66
5.801,222.332385,3.561,78.23,0,341994.48
5.801,222.334328,3.501,79.72,0,359867.8
5.801,222.33627,3.452,81.02,0,341704.59
5.801,222.34929,3.393,81.64,0,327383.64
5.801,222.390005,3.346,80.57,0,325041.68
5.801,222.430719,3.286,87.08,0,329658.1
5.603,222.471434,3.227,82.35,0,341214.43
5.603,222.512148,3.256,80.78,0,316203.64
5.603,222.520936,3.311,81.05,0,321205.12
5.603,222.529723,3.407,85.06,0,306827.36
5.603,222.538511,3.417,86.91,0,324195.17
5.603,222.547299,3.494,86.96,0,306759.7
5.603,222.627675,3.571,87.52,0,314014.18
5.603,222.761744,3.62,79.45,0,320831.36
5.603,222.895812,3.638,84.25,0,344642.01
5.603,223.02988,3.73,86.3,1,350648.91
5.603,223.173417,3.717,76.65,0,299800.67
5.603,223.373759,3.721,71.09,0,307306.76
5.603,223.574102,3.666,78.33,0,310141.68
5.422,223.774444,3.617,71.17,0,343048.29
5.422,223.974787,3.601,66.24,0,325345.41
5.422,224.019287,3.594,69.17,0,313358.15
5.422,224.037814,3.506,71.7,0,319550.77
7.259,212.622352,2.572,40.43,0,1652635.1
7.259,212.770042,2.548,40.57,1,1606283.86
7.259,212.816155,2.514,43.58,0,1567138.07
7.259,212.845337,2.561,47.1,0,1432953.21
7.259,212.874519,2.625,49.63,0,1601348.82
7.259,212.903702,2.667,58.82,0,1558621.36
7.259,212.735194,2.72,56.55,0,1693058.91
7.259,212.533737,2.732,53.74,0,1472033.38
7.092,212.33228,2.719,64.94,0,1770333.9
7.092,212.130824,2.77,66.15,0,1667181.82
7.092,211.994277,2.808,65.68,0,1519846.36
7.092,211.944275,2.795,64.11,0,1540435.99
7.092,211.894272,2.78,68.91,0,1498080.16
7.092,211.844271,2.835,73.68,0,1619920.04
7.092,211.842177,2.854,74.95,0,1524059.4
7.092,212.127532,2.826,74.8,0,1531938.44
7.092,212.412888,2.759,78.89,0,1644470.66
7.092,212.698244,2.705,79.44,0,1857380.09
7.092,212.983599,2.668,81.81,0,1685652.35
7.092,212.981384,2.637,83.89,0,1677248.24
7.092,212.864141,2.653,84.2,0,1640681.88
6.973,212.746898,2.669,80.34,0,1759777.25
6.973,212.629655,2.642,80.93,0,1690317.99
6.973,212.621216,2.623,83.75,0,1560120.8
6.973,212.75785,2.608,83.9,0,1585240.92
6.973,212.894485,2.64,81.37,0,1532308.78
6.973,213.031119,2.627,86.61,0,1633241.59
6.973,213.167753,2.692,86.83,0,1547654.98
6.973,213.129143,2.664,87.36,0,1539930.5
6.973,213.090532,2.619,85.71,0,1450766.12
6.973,213.051922,2.577,82.15,0,1510925.32
6.973,213.013312,2.565,78.78,1,1424225.44
6.973,213.039864,2.582,81.78,0,1308537.75
6.973,213.115289,2.624,76.49,0,1275591.84
7.007,213.190713,2.603,70.69,0,1328468.89
7.007,213.266137,2.633,65.21,0,1360317.9
7.007,213.333798,2.72,68.93,0,1344580.92
7.007,213.382049,2.725,70.97,0,1332716.53
7.007,213.430299,2.716,70.39,0,1385323.7
7.007,213.47855,2.689,59.9,0,1505442.15
7.007,213.526801,2.728,62.11,0,1495536.46
7.007,213.410741,2.771,52.99,0,1518841.45
7.007,213.267296,2.735,65.79,1,2267452.4
7.007,213.123851,2.708,52.3,0,1677067.24
7.007,212.980406,2.843,48.46,0,1834737.58
7.007,212.918049,2.869,52.24,0,2090268.95
7.007,212.916508,2.886,55.07,0,2727575.18
7.007,212.914967,2.943,49.14,1,1464050.02
6.858,212.913427,2.976,47.78,0,1350441.68
6.858,212.965588,2.983,38.37,0,1306194.55
6.858,213.339965,3.016,46.2,0,1261253.18
6.858,213.714341,3.01,44.98,0,1287034.7
6.858,214.088718,2.989,40.59,0,1514999.17
6.858,214.463094,3.022,39.38,1,1486920.17
6.858,214.777523,3.045,59.61,0,1572117.54
6.858,215.067973,3.065,62.86,0,1422600.43
6.858,215.358423,3.288,60.45,0,1502617.99
6.858,215.648873,3.459,57.71,0,1494497.39
6.858,215.903508,3.488,65.07,0,1685375.47
6.858,216.143816,3.473,70.83,0,1438465.81
6.855,216.384125,3.524,62.25,0,1459276.77
6.855,216.624433,3.622,70.35,0,1534594
6.855,216.844663,3.743,73.17,0,1448797.02
6.855,217.014694,3.807,74.24,0,1639358.93
6.855,217.184726,3.81,75.27,0,1479249.9
6.855,217.354757,3.906,65.42,0,1504651.57
6.855,217.524788,3.899,76.95,0,1453185.65
6.855,217.28961,3.907,72.01,0,1382783.83
6.855,217.054431,3.786,80.83,0,1523979.11
6.855,216.819252,3.699,84.01,0,1705506.29
6.855,216.584073,3.648,84.49,0,1598643.65
6.855,216.537162,3.637,87.08,0,1622150.33
6.855,216.63145,3.594,85.51,0,1543365.9
6.925,216.725739,3.524,87,0,1694551.15
6.925,216.820028,3.48,88.36,0,1709373.62
6.925,216.904473,3.575,88.93,0,1526801.24
6.925,216.964312,3.651,88.06,0,1526506.08
6.925,217.024151,3.682,90.22,0,1483991.05
6.925,217.083989,3.684,91.46,0,1601584.57
6.925,217.143828,3.638,90.49,0,1484995.38
6.925,217.206966,3.554,89.26,0,1493544.04
6.925,217.270654,3.523,90.07,0,1420405.41
6.925,217.334342,3.533,91.22,0,1481618.74
6.925,217.39803,3.546,80.21,1,1483574.38
6.925,217.579751,3.526,84.94,0,1351407.79
6.925,217.918847,3.467,78.49,0,1336044.75
6.925,218.257944,3.355,82.51,0,1307551.92
6.551,218.59704,3.285,74.1,0,1481739.2
6.551,218.910984,3.274,71.24,0,1386520.99
6.551,219.074017,3.353,68.53,0,1417922.37
6.551,219.237049,3.372,69.51,0,1419445.12
6.551,219.400081,3.332,58.54,0,1523420.38
6.551,219.563113,3.297,61.33,0,1536176.54
6.551,219.789714,3.308,63.89,0,1524390.07
6.551,220.041741,3.236,62.78,1,2249811.55
6.551,220.293769,3.172,51.18,0,1688531.34
6.551,220.545796,3.158,43.64,0,1903385.14
6.551,220.767186,3.159,53.27,0,2034695.56
6.551,220.947724,3.112,49.45,0,2644633.02
6.551,221.128263,3.129,46.8,1,1598080.52
6.132,221.308802,3.157,50.82,0,1395339.71
6.132,221.489341,3.261,48.33,0,1344243.17
6.132,221.583131,3.268,55.37,0,1326255.7
6.132,221.67692,3.29,53.95,0,1315610.66
6.132,221.770709,3.36,57.45,0,1496305.78
6.132,221.864499,3.409,48.58,1,1620603.92
6.132,222.026359,3.51,49.03,0,1632616.09
6.132,222.239273,3.555,59.17,0,1465187.71
6.132,222.452186,3.63,60.32,0,1550385.65
6.132,222.6651,3.669,57.89,0,1569304.4
6.132,222.81866,3.734,62.8,0,1748010.29
6.132,222.893083,3.787,63.71,0,1495143.62
6.132,222.967507,3.845,67.91,0,1508933.26
5.964,223.04193,3.891,71.6,0,1840131.19
5.964,223.116353,3.891,71.29,0,1616394.45
5.964,223.17092,3.877,68.64,0,1456073.24
5.964,223.225487,3.814,71.5,0,1456221.1
5.964,223.280054,3.749,77.66,0,1543461.12
5.964,223.334621,3.688,72.66,0,1517075.67
5.964,223.351193,3.63,70.5,0,1513635.64
5.964,223.352566,3.561,78.47,0,1603793.42
5.964,223.35394,3.501,80.39,0,1681121.38
5.964,223.355313,3.452,80.5,0,1696619.52
5.964,223.368093,3.393,82.1,0,1642247.48
5.964,223.409391,3.346,81.2,0,1618272.25
5.964,223.450688,3.286,87.35,0,1648863.46
5.668,223.491985,3.227,82.95,0,1876359.39
5.668,223.533282,3.256,80.27,0,1588142.26
5.668,223.54245,3.311,81.57,0,1574361.97
5.668,223.551618,3.407,85.78,0,1513229.16
5.668,223.560786,3.417,87.55,0,1627274.93
5.668,223.569953,3.494,87.04,0,1588380.73
5.668,223.651022,3.571,87.53,0,1543049.52
5.668,223.786018,3.62,79.03,0,1501095.49
5.668,223.921012,3.638,83.58,0,1577439.81
5.668,224.056008,3.73,86.33,1,1608077.01
5.668,224.200468,3.717,76.41,0,1375166.86
5.668,224.401719,3.721,70.81,0,1425603.65
5.668,224.602971,3.666,77.82,0,1369131.46
5.329,224.804222,3.617,70.84,0,1518177.71
5.329,225.005473,3.601,65.43,0,1459396.84
5.329,225.050101,3.594,69.68,0,1436883.99
5.329,225.068625,3.506,72.34,0,1431426.34
9.014,189.381697,2.58,10.53,0,496725.44
9.014,189.464272,2.572,25.9,1,524104.92
9.014,189.5341,2.55,27.28,0,506760.54
9.014,189.601802,2.586,24.91,0,496083.24
9.014,189.669505,2.62,35.86,0,491419.55
9.014,189.737208,2.684,27.25,0,480452.1
9.014,189.734262,2.692,29.04,0,574450.23
9.014,189.719542,2.717,23.33,0,514731.6
8.963,189.704822,2.725,38.26,0,561145.14
8.963,189.690101,2.75,33.79,0,484263.25
8.963,189.662884,2.765,41.89,0,406228.19
8.963,189.619006,2.776,43.07,0,404751.25
8.963,189.575127,2.766,38.99,0,373655.61
8.963,189.531248,2.771,40.07,0,395453.83
8.963,189.490412,2.788,41.41,0,372673.61
8.963,189.467827,2.776,46.6,0,395195.65
8.963,189.445243,2.737,54.24,0,442734.55
8.963,189.422658,2.7,53.63,0,509183.22
8.963,189.400073,2.684,63.59,0,498580.87
8.963,189.418526,2.674,52.7,0,481144.09
8.963,189.453393,2.715,59.94,0,553714.87
9.017,189.48826,2.728,61.31,0,575570.77
9.017,189.523128,2.711,58,0,593462.34
9.017,189.612546,2.699,62.19,0,557166.35
9.017,189.774698,2.691,64.64,0,570231.21
9.017,189.93685,2.69,66.07,0,603547.16
9.017,190.099003,2.69,61.7,0,643854.17
9.017,190.261155,2.723,60.13,0,598185.4
9.017,190.294824,2.732,59.59,0,582353.17
9.017,190.328492,2.731,57.57,0,554309.24
9.017,190.362161,2.773,49.84,0,532765.05
9.017,190.395829,2.78,48.5,1,535769.32
9.017,190.468829,2.8,48.56,0,489408.53
9.017,190.571326,2.793,47.55,0,488008.83
9.137,190.673824,2.759,49.99,0,448998.73
9.137,190.776322,2.745,44.13,0,480239.88
9.137,190.862309,2.762,35.86,0,463370.48
9.137,190.907018,2.762,36.84,0,472450.81
9.137,190.951728,2.748,34.78,0,465493.15
9.137,190.996438,2.729,49.44,0,480512.44
9.137,191.041147,2.737,22.12,0,507584.29
9.137,191.031217,2.758,25.56,0,482528.36
9.137,191.01218,2.742,17.95,1,835189.26
9.137,190.993144,2.712,21.88,0,552811.62
9.137,190.974107,2.728,24.24,0,599730.07
9.137,191.030338,2.778,20.74,0,716388.81
9.137,191.143019,2.781,26.04,0,1045124.88
9.137,191.2557,2.829,13.76,1,729572.08
8.818,191.368381,2.882,10.09,0,661163.94
8.818,191.478494,2.911,11.32,0,547384.9
8.818,191.573192,2.973,25.4,0,521539.46
8.818,191.667891,3.008,10.11,0,513372.17
8.818,191.762589,3.011,-2.06,0,558027.77
8.818,191.857288,3.037,10.24,1,559903.13
8.818,191.917833,3.051,17.3,0,572387.47
8.818,191.964717,3.101,17.46,0,546690.84
8.818,192.0116,3.232,21.84,0,551378.39
8.818,192.058484,3.372,20.7,0,558963.83
8.818,192.123798,3.406,27.69,0,635014.69
8.818,192.196484,3.414,25.69,0,559061.58
8.595,192.269171,3.461,24.83,0,513409.67
8.595,192.341857,3.532,30.64,0,500552.16
8.595,192.422595,3.611,27.79,0,423380.14
8.595,192.523464,3.636,31.84,0,466594.89
8.595,192.624332,3.663,26.79,0,410429.73
8.595,192.725201,3.735,26.54,0,407012.47
8.595,192.826069,3.767,36.61,0,414094.05
8.595,192.831317,3.828,36.16,0,424670.98
8.595,192.836565,3.795,37.51,0,457216.87
8.595,192.841813,3.763,45.77,0,542295.37
8.595,192.847061,3.735,53.3,0,621099.95
8.595,192.903476,3.697,48.79,0,610991.35
8.595,192.998266,3.661,46.85,0,640043.97
8.622,193.093055,3.597,58.54,0,704344.21
8.622,193.187845,3.54,59.08,0,761793.94
8.622,193.312548,3.532,54.37,0,642748.21
8.622,193.512037,3.545,56.22,0,688043.96
8.622,193.711525,3.547,56.66,0,653382.62
8.622,193.911013,3.554,55.91,0,695392.84
8.622,194.110502,3.542,54.56,0,670670.46
8.622,194.250063,3.499,56.06,0,645156.21
8.622,194.379637,3.485,57.6,0,629994.47
8.622,194.509211,3.511,53.4,0,592355.24
8.622,194.638785,3.566,45.61,1,613135.23
8.622,194.741971,3.596,43.67,0,558981.45
8.622,194.809971,3.581,43.67,0,536144.81
8.622,194.877972,3.538,47.34,0,488880.26
8.513,194.945972,3.498,40.65,0,525866.36
8.513,195.026101,3.491,32.65,0,501959.19
8.513,195.178999,3.548,37.49,0,558691.43
8.513,195.331898,3.55,28.82,0,527339.52
8.513,195.484796,3.527,23.41,0,564536.01
8.513,195.637694,3.505,19.53,0,556015.59
8.513,195.718471,3.479,29.53,0,539826.56
8.513,195.7704,3.424,27.6,1,949075.87
8.513,195.822329,3.378,20.38,0,591907.88
8.513,195.874257,3.331,11.17,0,653845.45
8.513,195.984169,3.266,15.2,0,720242.19
8.513,196.171389,3.173,12.19,0,1059715.27
8.513,196.35861,3.119,15.56,1,815915.52
8.256,196.545831,3.095,18.67,0,713117.66
8.256,196.733052,3.077,7.46,0,593875.46
8.256,196.779665,3.055,27.41,0,578002.85
8.256,196.826279,3.038,26.9,0,541037.98
8.256,196.872892,3.031,22.2,0,580453.32
8.256,196.919506,3.103,18.79,1,563460.77
8.256,196.943271,3.113,27.03,0,620908.18
8.256,196.949901,3.129,24.41,0,603041.14
8.256,196.95653,3.191,21.64,0,551058.13
8.256,196.96316,3.286,30.1,0,579166.5
8.256,197.045721,3.486,37.29,0,669205.73
8.256,197.229523,3.664,35.06,0,615997.29
8.256,197.413326,3.75,44.99,0,583322.2
8.09,197.597128,3.854,44.29,0,621425.98
8.09,197.780931,3.901,41.43,0,517420.23
8.09,197.722738,3.936,39.3,0,457340.06
8.09,197.664546,3.927,51.49,0,467827.75
8.09,197.606353,3.903,45.38,0,465198.89
8.09,197.548161,3.87,48.54,0,460397.41
8.09,197.555314,3.837,49.41,0,468428.3
8.09,197.588605,3.804,50.6,0,532739.77
8.09,197.621895,3.764,55.06,0,598495.02
8.09,197.655186,3.741,63.07,0,642963.75
8.09,197.692292,3.723,59.33,0,666942.02
8.09,197.738934,3.735,63.69,0,687344.68
8.09,197.785577,3.693,68.84,0,704335.41
7.872,197.83222,3.646,64.67,0,805642.61
7.872,197.878862,3.613,64.21,0,694150.89
7.872,197.929038,3.585,62.87,0,686345.69
7.872,197.979214,3.57,64.6,0,686365.4
7.872,198.029389,3.528,61.83,0,680954.81
7.872,198.079565,3.509,63.41,0,675926.3
7.872,198.100106,3.545,59.66,0,642450.4
7.872,198.09842,3.558,59.27,0,609099.37
7.872,198.096734,3.556,60.46,0,586467.16
7.872,198.095048,3.596,57.84,1,597876.55
7.872,198.126718,3.659,53.66,0,541120.2
7.872,198.358523,3.765,51.77,0,530842.25
7.872,198.590328,3.789,50.64,0,525545.76
7.557,198.822132,3.779,48.43,0,505830.56
7.557,199.053937,3.76,41.43,0,503463.93
7.557,199.148196,3.75,43.01,0,516424.83
7.557,199.219532,3.686,42.53,0,495543.28
6.299,214.471451,2.572,34.14,0,1004137.09
6.299,214.621419,2.548,33.34,1,994801.4
6.299,214.666488,2.514,39.1,0,963960.37
6.299,214.694074,2.561,37.91,0,847592.11
6.299,214.721659,2.625,45.64,0,881503.95
6.299,214.749245,2.667,49.76,0,860336.16
6.299,214.576495,2.72,47.26,0,839911
6.299,214.370357,2.732,46.51,0,772539.12
6.29,214.164218,2.719,60.18,0,914500.91
6.29,213.958079,2.77,59.25,0,916033.92
6.29,213.818636,2.808,62.66,0,882917.12
6.29,213.768119,2.795,56.1,0,850440.26
6.29,213.717602,2.78,61.01,0,778672.64
6.29,213.667086,2.835,62.68,0,916820.96
6.29,213.665536,2.854,61.35,0,873337.84
6.29,213.957784,2.826,66.03,0,818333.21
6.29,214.250032,2.759,74.71,0,868041.56
6.29,214.542281,2.705,75.71,0,958225.41
6.29,214.834529,2.668,82.21,0,914835.86
6.29,214.832445,2.637,78.79,0,869922.56
6.29,214.712629,2.653,81.78,0,814919.11
6.315,214.592812,2.669,74.78,0,852333.75
6.315,214.472995,2.642,72.49,0,845289.77
6.315,214.46406,2.623,77.49,0,848630.57
6.315,214.602966,2.608,78.29,0,785515.88
6.315,214.741873,2.64,76.02,0,787295.09
6.315,214.880779,2.627,80.37,0,893399.77
6.315,215.019686,2.692,80.11,0,867919.21
6.315,214.977982,2.664,79.36,0,870676.44
6.315,214.936279,2.619,74.92,0,888816.78
6.315,214.894576,2.577,76.14,0,899036.47
6.315,214.852873,2.565,74.34,1,831425.2
6.315,214.878556,2.582,75.32,0,836707.85
6.315,214.95478,2.624,72.21,0,773725.08
6.433,215.031003,2.603,68.7,0,804105.49
6.433,215.107226,2.633,62.94,0,870349.86
6.433,215.1757,2.72,62.59,0,826546.96
6.433,215.2248,2.725,62.86,0,836419.14
6.433,215.2739,2.716,57.93,0,830756.76
6.433,215.323,2.689,55.76,0,927266.34
6.433,215.3721,2.728,54.89,0,911538.98
6.433,215.253871,2.771,43.86,0,885608.04
6.433,215.107755,2.735,51.07,1,1261693.16
6.433,214.961638,2.708,42.85,0,952766.93
6.433,214.815521,2.843,42.47,0,1069061.63
6.433,214.751084,2.869,45.03,0,1220579.55
6.433,214.747907,2.886,45.67,0,1511641.09
6.433,214.74473,2.943,41.47,1,773586.49
6.262,214.741552,2.976,35.77,0,873065.23
6.262,214.793099,2.983,31.62,0,809646.66
6.262,215.172993,3.016,42.06,0,822668.23
6.262,215.552886,3.01,39.26,0,782256.66
6.262,215.93278,2.989,24.48,0,944594.78
6.262,216.312673,3.022,28.26,1,996147.39
6.262,216.631038,3.045,50.64,0,1065108.64
6.262,216.924792,3.065,51.29,0,917317.15
6.262,217.218545,3.288,53.18,0,935266.43
6.262,217.512299,3.459,49.14,0,900387.29
6.262,217.770544,3.488,56.68,0,898289.14
6.262,218.014586,3.473,59.74,0,827968.36
6.297,218.258628,3.524,49.86,0,878762.3
6.297,218.50267,3.622,65.62,0,949825.83
6.297,218.726252,3.743,63.55,0,908278.74
6.297,218.898686,3.807,65.11,0,937473.13
6.297,219.071119,3.81,62.29,0,855014.77
6.297,219.243552,3.906,58.92,0,941457.34
6.297,219.415986,3.899,72.96,0,895763.41
6.297,219.174692,3.907,65.54,0,836049.89
6.297,218.933399,3.786,73.14,0,857939.41
6.297,218.692105,3.699,82.05,0,929222.16
6.297,218.450811,3.648,82.21,0,897309.41
6.297,218.402145,3.637,84.73,0,922048.41
6.297,218.497948,3.594,83.94,0,864881.24
